Date,Country,Product,Age Group,Sales
2024-08-04,Germany,Electronics,40-49,61
2024-08-04,Germany,Electronics,50-59,100
2024-08-04,Germany,Electronics,60+,71
2024-08-04,Germany,Clothing,20-29,47
2024-08-04,Germany,Clothing,30-39,98
2024-08-04,Germany,Clothing,40-49,41
2024-08-04,Germany,Clothing,50-59,2
2024-08-04,Germany,Clothing,60+,77
2024-08-04,Germany,Food,20-29,58
2024-08-04,Germany,Food,30-39,1
2024-08-04,Germany,Food,40-49,46
2024-08-04,Germany,Food,50-59,19
2024-08-04,Germany,Food,60+,73
2024-08-04,Germany,Furniture,20-29,73
2024-08-04,Germany,Furniture,30-39,48
2024-08-04,Germany,Furniture,40-49,88
2024-08-04,Germany,Furniture,50-59,80
2024-08-04,Germany,Furniture,60+,43
2024-08-04,Germany,Toys,20-29,44
2024-08-04,Germany,Toys,30-39,5
2024-08-04,Germany,Toys,40-49,97
2024-08-04,Germany,Toys,50-59,1
2024-08-04,Germany,Toys,60+,68
2024-08-04,Japan,Electronics,20-29,61
2024-08-04,Japan,Electronics,30-39,50
2024-08-04,Japan,Electronics,40-49,87
2024-08-04,Japan,Electronics,50-59,49
2024-08-04,Japan,Electronics,60+,43
2024-08-04,Japan,Clothing,20-29,90
2024-08-04,Japan,Clothing,30-39,88
2024-08-04,Japan,Clothing,40-49,25
2024-08-04,Japan,Clothing,50-59,86
2024-08-04,Japan,Clothing,60+,67
2024-08-04,Japan,Food,20-29,60
2024-08-04,Japan,Food,30-39,100
2024-08-04,Japan,Food,40-49,46
2024-08-04,Japan,Food,50-59,1
2024-08-04,Japan,Food,60+,45
2024-08-04,Japan,Furniture,20-29,5
2024-08-04,Japan,Furniture,30-39,93
2024-08-04,Japan,Furniture,40-49,38
2024-08-04,Japan,Furniture,50-59,92
2024-08-04,Japan,Furniture,60+,71
2024-08-04,Japan,Toys,20-29,62
2024-08-04,Japan,Toys,30-39,48
2024-08-04,Japan,Toys,40-49,57
2024-08-04,Japan,Toys,50-59,94
2024-08-04,Japan,Toys,60+,2
2024-08-04,India,Electronics,20-29,98
2024-08-04,India,Electronics,30-39,66
2024-08-04,India,Electronics,40-49,10
2024-08-04,India,Electronics,50-59,59
2024-08-04,India,Electronics,60+,73
2024-08-04,India,Clothing,20-29,34
2024-08-04,India,Clothing,30-39,48
2024-08-04,India,Clothing,40-49,5
2024-08-04,India,Clothing,50-59,92
2024-08-04,India,Clothing,60+,59
2024-08-04,India,Food,20-29,86
2024-08-04,India,Food,30-39,35
2024-08-04,India,Food,40-49,24
2024-08-04,India,Food,50-59,66
2024-08-04,India,Food,60+,72
2024-08-04,India,Furniture,20-29,26
2024-08-04,India,Furniture,30-39,12
2024-08-04,India,Furniture,40-49,84
2024-08-04,India,Furniture,50-59,50
2024-08-04,India,Furniture,60+,10
2024-08-04,India,Toys,20-29,66
2024-08-04,India,Toys,30-39,31
2024-08-04,India,Toys,40-49,9
2024-08-04,India,Toys,50-59,67
2024-08-04,India,Toys,60+,100
2024-08-05,USA,Electronics,20-29,99
2024-08-05,USA,Electronics,30-39,10
2024-08-05,USA,Electronics,40-49,58
2024-08-05,USA,Electronics,50-59,57
2024-08-05,USA,Electronics,60+,54
2024-08-05,USA,Clothing,20-29,84
2024-08-05,USA,Clothing,30-39,53
2024-08-05,USA,Clothing,40-49,86
2024-08-05,USA,Clothing,50-59,34
2024-08-05,USA,Clothing,60+,16
2024-08-05,USA,Food,20-29,70
2024-08-05,USA,Food,30-39,6
2024-08-05,USA,Food,40-49,99
2024-08-05,USA,Food,50-59,58
2024-08-05,USA,Food,60+,53
2024-08-05,USA,Furniture,20-29,78
2024-08-05,USA,Furniture,30-39,53
2024-08-05,USA,Furniture,40-49,89
2024-08-05,USA,Furniture,50-59,95
2024-08-05,USA,Furniture,60+,54
2024-08-05,USA,Toys,20-29,8
2024-08-05,USA,Toys,30-39,50
2024-08-05,USA,Toys,40-49,0
2024-08-05,USA,Toys,50-59,85
2024-08-05,USA,Toys,60+,12
2024-08-05,South Korea,Electronics,20-29,83
2024-08-05,South Korea,Electronics,30-39,44
2024-08-05,South Korea,Electronics,40-49,3
2024-08-05,South Korea,Electronics,50-59,27
2024-08-05,South Korea,Electronics,60+,97
2024-08-05,South Korea,Clothing,20-29,33
2024-08-05,South Korea,Clothing,30-39,28
2024-08-05,South Korea,Clothing,40-49,43
2024-08-05,South Korea,Clothing,50-59,79
2024-08-05,South Korea,Clothing,60+,46
2024-08-05,South Korea,Food,20-29,88
2024-08-05,South Korea,Food,30-39,9
2024-08-05,South Korea,Food,40-49,55
2024-08-05,South Korea,Food,50-59,38
2024-08-05,South Korea,Food,60+,44
2024-08-05,South Korea,Furniture,20-29,85
2024-08-05,South Korea,Furniture,30-39,39
2024-08-05,South Korea,Furniture,40-49,97
2024-08-05,South Korea,Furniture,50-59,12
2024-08-05,South Korea,Furniture,60+,90
2024-08-05,South Korea,Toys,20-29,71
2024-08-05,South Korea,Toys,30-39,26
2024-08-05,South Korea,Toys,40-49,98
2024-08-05,South Korea,Toys,50-59,7
2024-08-05,South Korea,Toys,60+,91
2024-08-05,Germany,Electronics,20-29,60
2024-08-05,Germany,Electronics,30-39,12
2024-08-05,Germany,Electronics,40-49,69
2024-08-05,Germany,Electronics,50-59,21
2024-08-05,Germany,Electronics,60+,8
2024-08-05,Germany,Clothing,20-29,80
2024-08-05,Germany,Clothing,30-39,51
2024-08-05,Germany,Clothing,40-49,40
2024-08-05,Germany,Clothing,50-59,88
2024-08-05,Germany,Clothing,60+,0
2024-08-05,Germany,Food,20-29,27
2024-08-05,Germany,Food,30-39,96
2024-08-05,Germany,Food,40-49,86
2024-08-05,Germany,Food,50-59,38
2024-08-05,Germany,Food,60+,98
2024-08-05,Germany,Furniture,20-29,82
2024-08-05,Germany,Furniture,30-39,70
2024-08-05,Germany,Furniture,40-49,31
2024-08-05,Germany,Furniture,50-59,44
2024-08-05,Germany,Furniture,60+,5
2024-08-05,Germany,Toys,20-29,49
2024-08-05,Germany,Toys,30-39,98
2024-08-05,Germany,Toys,40-49,70
2024-08-05,Germany,Toys,50-59,82
2024-08-05,Germany,Toys,60+,66
2024-08-05,Japan,Electronics,20-29,97
2024-08-05,Japan,Electronics,30-39,90
2024-08-05,Japan,Electronics,40-49,3
2024-08-05,Japan,Electronics,50-59,8
2024-08-05,Japan,Electronics,60+,85
2024-08-05,Japan,Clothing,20-29,47
2024-08-05,Japan,Clothing,30-39,33
2024-08-05,Japan,Clothing,40-49,87
2024-08-05,Japan,Clothing,50-59,58
2024-08-05,Japan,Clothing,60+,91
2024-08-05,Japan,Food,20-29,45
2024-08-05,Japan,Food,30-39,25
2024-08-05,Japan,Food,40-49,25
2024-08-05,Japan,Food,50-59,1
2024-08-05,Japan,Food,60+,45
2024-08-05,Japan,Furniture,20-29,29
2024-08-05,Japan,Furniture,30-39,51
2024-08-05,Japan,Furniture,40-49,11
2024-08-05,Japan,Furniture,50-59,36
2024-08-05,Japan,Furniture,60+,76
2024-08-05,Japan,Toys,20-29,68
2024-08-05,Japan,Toys,30-39,38
2024-08-05,Japan,Toys,40-49,16
2024-08-05,Japan,Toys,50-59,43
2024-08-05,Japan,Toys,60+,19
2024-08-05,India,Electronics,20-29,73
2024-08-05,India,Electronics,30-39,68
2024-08-05,India,Electronics,40-49,53
2024-08-05,India,Electronics,50-59,36
2024-08-05,India,Electronics,60+,25
2024-08-05,India,Clothing,20-29,81
2024-08-05,India,Clothing,30-39,37
2024-08-05,India,Clothing,40-49,56
2024-08-05,India,Clothing,50-59,9
2024-08-05,India,Clothing,60+,50
2024-08-05,India,Food,20-29,12
2024-08-05,India,Food,30-39,59
2024-08-05,India,Food,40-49,58
2024-08-05,India,Food,50-59,41
2024-08-05,India,Food,60+,12
2024-08-05,India,Furniture,20-29,5
2024-08-05,India,Furniture,30-39,15
2024-08-05,India,Furniture,40-49,95
2024-08-05,India,Furniture,50-59,1
2024-08-05,India,Furniture,60+,78
2024-08-05,India,Toys,20-29,70
2024-08-05,India,Toys,30-39,1
2024-08-05,India,Toys,40-49,91
2024-08-05,India,Toys,50-59,26
2024-08-05,India,Toys,60+,49
2024-08-06,USA,Electronics,20-29,40
2024-08-06,USA,Electronics,30-39,30
2024-08-06,USA,Electronics,40-49,51
2024-08-06,USA,Electronics,50-59,40
2024-08-06,USA,Electronics,60+,89
2024-08-06,USA,Clothing,20-29,17
2024-08-06,USA,Clothing,30-39,11
2024-08-06,USA,Clothing,40-49,93
2024-08-06,USA,Clothing,50-59,95
2024-08-06,USA,Clothing,60+,8
2024-08-06,USA,Food,20-29,76
2024-08-06,USA,Food,30-39,67
2024-08-06,USA,Food,40-49,71
2024-08-06,USA,Food,50-59,2
2024-08-06,USA,Food,60+,1
2024-08-06,USA,Furniture,20-29,5
2024-08-06,USA,Furniture,30-39,55
2024-08-06,USA,Furniture,40-49,40
2024-08-06,USA,Furniture,50-59,48
2024-08-06,USA,Furniture,60+,67
2024-08-06,USA,Toys,20-29,61
2024-08-06,USA,Toys,30-39,77
2024-08-06,USA,Toys,40-49,71
2024-08-06,USA,Toys,50-59,4
2024-08-06,USA,Toys,60+,44
2024-08-06,South Korea,Electronics,20-29,6
2024-08-06,South Korea,Electronics,30-39,75
2024-08-06,South Korea,Electronics,40-49,84
2024-08-06,South Korea,Electronics,50-59,39
2024-08-06,South Korea,Electronics,60+,25
2024-08-06,South Korea,Clothing,20-29,14
2024-08-06,South Korea,Clothing,30-39,40
2024-08-06,South Korea,Clothing,40-49,52
2024-08-06,South Korea,Clothing,50-59,3
2024-08-06,South Korea,Clothing,60+,44
2024-08-06,South Korea,Food,20-29,12
2024-08-06,South Korea,Food,30-39,67
2024-08-06,South Korea,Food,40-49,20
2024-08-06,South Korea,Food,50-59,32
2024-08-06,South Korea,Food,60+,77
2024-08-06,South Korea,Furniture,20-29,71
2024-08-06,South Korea,Furniture,30-39,7
2024-08-06,South Korea,Furniture,40-49,33
2024-08-06,South Korea,Furniture,50-59,99
2024-08-06,South Korea,Furniture,60+,97
2024-08-06,South Korea,Toys,20-29,98
2024-08-06,South Korea,Toys,30-39,70
2024-08-06,South Korea,Toys,40-49,51
2024-08-06,South Korea,Toys,50-59,100
2024-08-06,South Korea,Toys,60+,17
2024-08-06,Germany,Electronics,20-29,59
2024-08-06,Germany,Electronics,30-39,29
2024-08-06,Germany,Electronics,40-49,27
2024-08-06,Germany,Electronics,50-59,73
2024-08-06,Germany,Electronics,60+,30
2024-08-06,Germany,Clothing,20-29,65
2024-08-06,Germany,Clothing,30-39,55
2024-08-06,Germany,Clothing,40-49,30
2024-08-06,Germany,Clothing,50-59,75
2024-08-06,Germany,Clothing,60+,22
2024-08-06,Germany,Food,20-29,32
2024-08-06,Germany,Food,30-39,94
2024-08-06,Germany,Food,40-49,66
2024-08-06,Germany,Food,50-59,49
2024-08-06,Germany,Food,60+,1
2024-08-06,Germany,Furniture,20-29,16
2024-08-06,Germany,Furniture,30-39,70
2024-08-06,Germany,Furniture,40-49,72
2024-08-06,Germany,Furniture,50-59,92
2024-08-06,Germany,Furniture,60+,76
2024-08-06,Germany,Toys,20-29,50
2024-08-06,Germany,Toys,30-39,99
2024-08-06,Germany,Toys,40-49,96
2024-08-06,Germany,Toys,50-59,0
2024-08-06,Germany,Toys,60+,29
2024-08-06,Japan,Electronics,20-29,75
2024-08-06,Japan,Electronics,30-39,93
2024-08-06,Japan,Electronics,40-49,97
2024-08-06,Japan,Electronics,50-59,36
2024-08-06,Japan,Electronics,60+,5
2024-08-06,Japan,Clothing,20-29,89
2024-08-06,Japan,Clothing,30-39,13
2024-08-06,Japan,Clothing,40-49,7
2024-08-06,Japan,Clothing,50-59,97
2024-08-06,Japan,Clothing,60+,88
2024-08-06,Japan,Food,20-29,41
2024-08-06,Japan,Food,30-39,95
2024-08-06,Japan,Food,40-49,90
2024-08-06,Japan,Food,50-59,35
2024-08-06,Japan,Food,60+,91
2024-08-06,Japan,Furniture,20-29,48
2024-08-06,Japan,Furniture,30-39,17
2024-08-06,Japan,Furniture,40-49,50
2024-08-06,Japan,Furniture,50-59,31
2024-08-06,Japan,Furniture,60+,26
2024-08-06,Japan,Toys,20-29,81
2024-08-06,Japan,Toys,30-39,57
2024-08-06,Japan,Toys,40-49,56
2024-08-06,Japan,Toys,50-59,78
2024-08-06,Japan,Toys,60+,98
2024-08-06,India,Electronics,20-29,44
2024-08-06,India,Electronics,30-39,69
2024-08-06,India,Electronics,40-49,63
2024-08-06,India,Electronics,50-59,40
2024-08-06,India,Electronics,60+,29
2024-08-06,India,Clothing,20-29,89
2024-08-06,India,Clothing,30-39,94
2024-08-06,India,Clothing,40-49,16
2024-08-06,India,Clothing,50-59,55
2024-08-06,India,Clothing,60+,49
2024-08-06,India,Food,20-29,60
2024-08-06,India,Food,30-39,65
2024-08-06,India,Food,40-49,83
2024-08-06,India,Food,50-59,40
2024-08-06,India,Food,60+,99
2024-08-06,India,Furniture,20-29,46
2024-08-06,India,Furniture,30-39,78
2024-08-06,India,Furniture,40-49,57
2024-08-06,India,Furniture,50-59,4
2024-08-06,India,Furniture,60+,57
2024-08-06,India,Toys,20-29,5
2024-08-06,India,Toys,30-39,49
2024-08-06,India,Toys,40-49,83
2024-08-06,India,Toys,50-59,58
2024-08-06,India,Toys,60+,19
2024-08-07,USA,Electronics,20-29,16
2024-08-07,USA,Electronics,30-39,37
2024-08-07,USA,Electronics,40-49,74
2024-08-07,USA,Electronics,50-59,13
2024-08-07,USA,Electronics,60+,82
2024-08-07,USA,Clothing,20-29,40
2024-08-07,USA,Clothing,30-39,46
2024-08-07,USA,Clothing,40-49,87
2024-08-07,USA,Clothing,50-59,77
2024-08-07,USA,Clothing,60+,14
2024-08-07,USA,Food,20-29,55
2024-08-07,USA,Food,30-39,73
2024-08-07,USA,Food,40-49,17
2024-08-07,USA,Food,50-59,73
2024-08-07,USA,Food,60+,55
2024-08-07,USA,Furniture,20-29,17
2024-08-07,USA,Furniture,30-39,48
2024-08-07,USA,Furniture,40-49,28
2024-08-07,USA,Furniture,50-59,85
2024-08-07,USA,Furniture,60+,95
2024-08-07,USA,Toys,20-29,38
2024-08-07,USA,Toys,30-39,99
2024-08-07,USA,Toys,40-49,90
2024-08-07,USA,Toys,50-59,70
2024-08-07,USA,Toys,60+,39
2024-08-07,South Korea,Electronics,20-29,81
2024-08-07,South Korea,Electronics,30-39,4
2024-08-07,South Korea,Electronics,40-49,70
2024-08-07,South Korea,Electronics,50-59,89
2024-08-07,South Korea,Electronics,60+,34
2024-08-07,South Korea,Clothing,20-29,8
2024-08-07,South Korea,Clothing,30-39,46
2024-08-07,South Korea,Clothing,40-49,96
2024-08-07,South Korea,Clothing,50-59,75
2024-08-07,South Korea,Clothing,60+,40
2024-08-07,South Korea,Food,20-29,19
2024-08-07,South Korea,Food,30-39,53
2024-08-07,South Korea,Food,40-49,17
2024-08-07,South Korea,Food,50-59,14
2024-08-07,South Korea,Food,60+,82
2024-08-07,South Korea,Furniture,20-29,1
2024-08-07,South Korea,Furniture,30-39,15
2024-08-07,South Korea,Furniture,40-49,26
2024-08-07,South Korea,Furniture,50-59,64
2024-08-07,South Korea,Furniture,60+,54
2024-08-07,South Korea,Toys,20-29,59
2024-08-07,South Korea,Toys,30-39,48
2024-08-07,South Korea,Toys,40-49,36
2024-08-07,South Korea,Toys,50-59,98
2024-08-07,South Korea,Toys,60+,59
2024-08-07,Germany,Electronics,20-29,12
2024-08-07,Germany,Electronics,30-39,68
2024-08-07,Germany,Electronics,40-49,71
2024-08-07,Germany,Electronics,50-59,19
2024-08-07,Germany,Electronics,60+,54
2024-08-07,Germany,Clothing,20-29,13
2024-08-07,Germany,Clothing,30-39,41
2024-08-07,Germany,Clothing,40-49,35
2024-08-07,Germany,Clothing,50-59,48
2024-08-07,Germany,Clothing,60+,78
2024-08-07,Germany,Food,20-29,52
2024-08-07,Germany,Food,30-39,53
2024-08-07,Germany,Food,40-49,36
2024-08-07,Germany,Food,50-59,59
2024-08-07,Germany,Food,60+,42
2024-08-07,Germany,Furniture,20-29,98
2024-08-07,Germany,Furniture,30-39,35
2024-08-07,Germany,Furniture,40-49,13
2024-08-07,Germany,Furniture,50-59,80
2024-08-07,Germany,Furniture,60+,55
2024-08-07,Germany,Toys,20-29,87
2024-08-07,Germany,Toys,30-39,30
2024-08-07,Germany,Toys,40-49,53
2024-08-07,Germany,Toys,50-59,13
2024-08-07,Germany,Toys,60+,100
2024-08-07,Japan,Electronics,20-29,62
2024-08-07,Japan,Electronics,30-39,53
2024-08-07,Japan,Electronics,40-49,64
2024-08-07,Japan,Electronics,50-59,53
2024-08-07,Japan,Electronics,60+,49
2024-08-07,Japan,Clothing,20-29,61
2024-08-07,Japan,Clothing,30-39,54
2024-08-07,Japan,Clothing,40-49,87
2024-08-07,Japan,Clothing,50-59,80
2024-08-07,Japan,Clothing,60+,30
2024-08-07,Japan,Food,20-29,70
2024-08-07,Japan,Food,30-39,71
2024-08-07,Japan,Food,40-49,21
2024-08-07,Japan,Food,50-59,12
2024-08-07,Japan,Food,60+,70
2024-08-07,Japan,Furniture,20-29,7
2024-08-07,Japan,Furniture,30-39,9
2024-08-07,Japan,Furniture,40-49,54
2024-08-07,Japan,Furniture,50-59,50
2024-08-07,Japan,Furniture,60+,58
2024-08-07,Japan,Toys,20-29,0
2024-08-07,Japan,Toys,30-39,13
2024-08-07,Japan,Toys,40-49,74
2024-08-07,Japan,Toys,50-59,56
2024-08-07,Japan,Toys,60+,39
2024-08-07,India,Electronics,20-29,39
2024-08-07,India,Electronics,30-39,51
2024-08-07,India,Electronics,40-49,98
2024-08-07,India,Electronics,50-59,46
2024-08-07,India,Electronics,60+,65
2024-08-07,India,Clothing,20-29,17
2024-08-07,India,Clothing,30-39,17
2024-08-07,India,Clothing,40-49,89
2024-08-07,India,Clothing,50-59,67
2024-08-07,India,Clothing,60+,56
2024-08-07,India,Food,20-29,84
2024-08-07,India,Food,30-39,69
2024-08-07,India,Food,40-49,64
2024-08-07,India,Food,50-59,47
2024-08-07,India,Food,60+,100
2024-08-07,India,Furniture,20-29,83
2024-08-07,India,Furniture,30-39,26
2024-08-07,India,Furniture,40-49,95
2024-08-07,India,Furniture,50-59,22
2024-08-07,India,Furniture,60+,58
2024-08-07,India,Toys,20-29,63
2024-08-07,India,Toys,30-39,44
2024-08-07,India,Toys,40-49,82
2024-08-07,India,Toys,50-59,87
2024-08-07,India,Toys,60+,36
2024-08-08,USA,Electronics,20-29,26
2024-08-08,USA,Electronics,30-39,36
2024-08-08,USA,Electronics,40-49,38
2024-08-08,USA,Electronics,50-59,60
2024-08-08,USA,Electronics,60+,42
2024-08-08,USA,Clothing,20-29,67
2024-08-08,USA,Clothing,30-39,18
2024-08-08,USA,Clothing,40-49,31
2024-08-08,USA,Clothing,50-59,39
2024-08-08,USA,Clothing,60+,80
2024-08-08,USA,Food,20-29,68
2024-08-08,USA,Food,30-39,7
2024-08-08,USA,Food,40-49,79
2024-08-08,USA,Food,50-59,75
2024-08-08,USA,Food,60+,68
2024-08-08,USA,Furniture,20-29,21
2024-08-08,USA,Furniture,30-39,97
2024-08-08,USA,Furniture,40-49,11
2024-08-08,USA,Furniture,50-59,70
2024-08-08,USA,Furniture,60+,26
2024-08-08,USA,Toys,20-29,87
2024-08-08,USA,Toys,30-39,48
2024-08-08,USA,Toys,40-49,16
2024-08-08,USA,Toys,50-59,97
2024-08-08,USA,Toys,60+,69
2024-08-08,South Korea,Electronics,20-29,30
2024-08-08,South Korea,Electronics,30-39,79
2024-08-08,South Korea,Electronics,40-49,91
2024-08-08,South Korea,Electronics,50-59,21
2024-08-08,South Korea,Electronics,60+,57
2024-08-08,South Korea,Clothing,20-29,94
2024-08-08,South Korea,Clothing,30-39,95
2024-08-08,South Korea,Clothing,40-49,31
2024-08-08,South Korea,Clothing,50-59,32
2024-08-08,South Korea,Clothing,60+,28
2024-08-08,South Korea,Food,20-29,14
2024-08-08,South Korea,Food,30-39,0
2024-08-08,South Korea,Food,40-49,26
2024-08-08,South Korea,Food,50-59,64
2024-08-08,South Korea,Food,60+,0
2024-08-08,South Korea,Furniture,20-29,93
2024-08-08,South Korea,Furniture,30-39,73
2024-08-08,South Korea,Furniture,40-49,39
2024-08-08,South Korea,Furniture,50-59,27
2024-08-08,South Korea,Furniture,60+,99
2024-08-08,South Korea,Toys,20-29,54
2024-08-08,South Korea,Toys,30-39,13
2024-08-08,South Korea,Toys,40-49,57
2024-08-08,South Korea,Toys,50-59,7
2024-08-08,South Korea,Toys,60+,59
2024-08-08,Germany,Electronics,20-29,26
2024-08-08,Germany,Electronics,30-39,53
2024-08-08,Germany,Electronics,40-49,35
2024-08-08,Germany,Electronics,50-59,25
2024-08-08,Germany,Electronics,60+,56
2024-08-08,Germany,Clothing,20-29,51
2024-08-08,Germany,Clothing,30-39,42
2024-08-08,Germany,Clothing,40-49,71
2024-08-08,Germany,Clothing,50-59,25
2024-08-08,Germany,Clothing,60+,88
2024-08-08,Germany,Food,20-29,23
2024-08-08,Germany,Food,30-39,51
2024-08-08,Germany,Food,40-49,44
2024-08-08,Germany,Food,50-59,8
2024-08-08,Germany,Food,60+,92
2024-08-08,Germany,Furniture,20-29,87
2024-08-08,Germany,Furniture,30-39,77
2024-08-08,Germany,Furniture,40-49,21
2024-08-08,Germany,Furniture,50-59,46
2024-08-08,Germany,Furniture,60+,65
2024-08-08,Germany,Toys,20-29,3
2024-08-08,Germany,Toys,30-39,11
2024-08-08,Germany,Toys,40-49,71
2024-08-08,Germany,Toys,50-59,45
2024-08-08,Germany,Toys,60+,45
2024-08-08,Japan,Electronics,20-29,1
2024-08-08,Japan,Electronics,30-39,23
2024-08-08,Japan,Electronics,40-49,59
2024-08-08,Japan,Electronics,50-59,24
2024-08-08,Japan,Electronics,60+,72
2024-08-08,Japan,Clothing,20-29,32
2024-08-08,Japan,Clothing,30-39,33
2024-08-08,Japan,Clothing,40-49,4
2024-08-08,Japan,Clothing,50-59,39
2024-08-08,Japan,Clothing,60+,96
2024-08-08,Japan,Food,20-29,45
2024-08-08,Japan,Food,30-39,0
2024-08-08,Japan,Food,40-49,4
2024-08-08,Japan,Food,50-59,57
2024-08-08,Japan,Food,60+,37
2024-08-08,Japan,Furniture,20-29,71
2024-08-08,Japan,Furniture,30-39,56
2024-08-08,Japan,Furniture,40-49,13
2024-08-08,Japan,Furniture,50-59,12
2024-08-08,Japan,Furniture,60+,48
2024-08-08,Japan,Toys,20-29,3
2024-08-08,Japan,Toys,30-39,10
2024-08-08,Japan,Toys,40-49,1
2024-08-08,Japan,Toys,50-59,92
2024-08-08,Japan,Toys,60+,71
2024-08-08,India,Electronics,20-29,21
2024-08-08,India,Electronics,30-39,67
2024-08-08,India,Electronics,40-49,16
2024-08-08,India,Electronics,50-59,34
2024-08-08,India,Electronics,60+,23
2024-08-08,India,Clothing,20-29,54
2024-08-08,India,Clothing,30-39,22
2024-08-08,India,Clothing,40-49,87
2024-08-08,India,Clothing,50-59,49
2024-08-08,India,Clothing,60+,38
2024-08-08,India,Food,20-29,53
2024-08-08,India,Food,30-39,34
2024-08-08,India,Food,40-49,5
2024-08-08,India,Food,50-59,87
2024-08-08,India,Food,60+,7
2024-08-08,India,Furniture,20-29,3
2024-08-08,India,Furniture,30-39,23
2024-08-08,India,Furniture,40-49,20
2024-08-08,India,Furniture,50-59,92
2024-08-08,India,Furniture,60+,55
2024-08-08,India,Toys,20-29,65
2024-08-08,India,Toys,30-39,3
2024-08-08,India,Toys,40-49,58
2024-08-08,India,Toys,50-59,80
2024-08-08,India,Toys,60+,63
2024-08-09,USA,Electronics,20-29,71
2024-08-09,USA,Electronics,30-39,53
2024-08-09,USA,Electronics,40-49,50
2024-08-09,USA,Electronics,50-59,13
2024-08-09,USA,Electronics,60+,35
2024-08-09,USA,Clothing,20-29,3
2024-08-09,USA,Clothing,30-39,75
2024-08-09,USA,Clothing,40-49,58
2024-08-09,USA,Clothing,50-59,49
2024-08-09,USA,Clothing,60+,22
2024-08-09,USA,Food,20-29,41
2024-08-09,USA,Food,30-39,58
2024-08-09,USA,Food,40-49,100
2024-08-09,USA,Food,50-59,30
2024-08-09,USA,Food,60+,1
2024-08-09,USA,Furniture,20-29,89
2024-08-09,USA,Furniture,30-39,81
2024-08-09,USA,Furniture,40-49,90
2024-08-09,USA,Furniture,50-59,70
2024-08-09,USA,Furniture,60+,13
2024-08-09,USA,Toys,20-29,96
2024-08-09,USA,Toys,30-39,46
2024-08-09,USA,Toys,40-49,96
2024-08-09,USA,Toys,50-59,58
2024-08-09,USA,Toys,60+,63
2024-08-09,South Korea,Electronics,20-29,79
2024-08-09,South Korea,Electronics,30-39,78
2024-08-09,South Korea,Electronics,40-49,25
2024-08-09,South Korea,Electronics,50-59,8
2024-08-09,South Korea,Electronics,60+,73
2024-08-09,South Korea,Clothing,20-29,52
2024-08-09,South Korea,Clothing,30-39,60
2024-08-09,South Korea,Clothing,40-49,1
2024-08-09,South Korea,Clothing,50-59,76
2024-08-09,South Korea,Clothing,60+,42
2024-08-09,South Korea,Food,20-29,37
2024-08-09,South Korea,Food,30-39,42
2024-08-09,South Korea,Food,40-49,83
2024-08-09,South Korea,Food,50-59,89
2024-08-09,South Korea,Food,60+,48
2024-08-09,South Korea,Furniture,20-29,12
2024-08-09,South Korea,Furniture,30-39,71
2024-08-09,South Korea,Furniture,40-49,60
2024-08-09,South Korea,Furniture,50-59,52
2024-08-09,South Korea,Furniture,60+,93
